#Urban population growth: annual %
"country",1960,"1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"St. Martin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Vincent and the Grenadines",1.948671596,3.23108195818352,3.01957418593492,2.85140165816379,2.74990402773237,2.69691298038903,2.73618680390397,2.68338567057622,2.65020323300453,2.63809121722085,2.63955765968202,2.72083235883917,2.72388217617421,2.71384421058655,2.68174676155443,2.63064320320729,2.63895554291976,2.58689630777354,2.52921950416943,2.46612986921812,2.3968092598736,2.37021852965455,2.29439009811406,2.22821719485407,2.17617385136367,2.13015414081847,2.13208093711359,2.08320348947077,2.0119505967043,1.90011528573018,1.76881408571348,1.23184583434775,1.11937414863334,1.02336238878906,0.956440181411855,0.911017336044357,0.794031385729278,0.757568886363873,0.74896554481979,0.773846364974276,0.822967695552466,0.898735111106458,0.954121218318133,0.985338783557701,0.986053223927133,0.958324370091479,0.95252378028866,0.926653299560823,0.898211837739583,0.867195160551346,0.836336742114881,0.822949763088759
"St.-Pierre-et-Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samoa",4.688658271,3.4268603783144,3.35239001478621,3.27498732493632,3.19430204007659,3.1052968574926,3.71913346598326,3.60394921971228,3.4234426010574,3.16624027656886,2.86170388536347,2.14158880617498,1.86116871934048,1.6414587573122,1.50334082030238,1.42394815995235,0.934813539958526,0.875023571329964,0.801465170302057,0.700108359174145,0.588072917948433,0.329523010609757,0.245847273073849,0.212054549004442,0.241105627855818,0.319050324751982,0.389251564786382,0.480652940271093,0.565081808695841,0.633093837721583,0.690503076362873,1.04577880351997,1.09438540932424,1.14542438753388,1.20231759205661,1.25582547285554,1.43050218051125,1.46811323013017,1.44391682627294,1.34555359575327,1.19599726016192,-0.074246785638971,-0.224536807957448,-0.337678701880974,-0.396834791318821,-0.413940976813901,-0.787301853944157,-0.809887008025361,-0.811190658350154,-0.791476538494307,-0.757060282744072,-0.53570629110895
"San Marino",,4.752918627818,4.74099741519687,4.68469341023402,4.56488921374833,4.40497182051479,4.2272452216848,4.08448015172588,3.85196124948537,3.49376715653539,3.08925056511958,4.68146483905362,4.18794514656718,3.92055995285423,3.95030831590315,4.18368636009364,3.96942816051366,4.23292409774168,4.35823270835061,4.26741027463467,4.04977701442088,3.1570507932879,2.98942356926727,2.86378879429317,2.80010607493812,2.76474273921009,1.63338960834545,1.60931832563021,1.61131307922824,1.63401047584428,1.66400600229524,1.54738867209916,1.607468794522,1.59723376381173,1.49665614935178,1.34109359877273,1.2360070973028,1.07792009423295,1.12498166619369,1.44249169973349,1.93550979295455,2.2373054219681,2.66174339548827,2.78506205201915,2.53774527431232,2.05256279984245,1.39146395487089,0.941539843367378,0.628985541089144,0.5296145529315,0.571382795729385,0.662801481707502
"Sao Tome and Principe",2.985302467,7.40806633672084,6.33431276621075,5.72580808557373,5.76105586040342,6.254392133123,8.57574819255292,8.87720918637842,8.91504989876238,8.56874131128073,7.99108269866007,3.71476185681907,3.45901768461761,3.36891113465488,3.51503064336865,3.7990825673114,3.95003394506118,4.1647213413775,4.18923815241708,3.97546799791262,3.61798058357824,4.81581226726184,4.44556973123454,4.22519885405592,4.20971391556909,4.32834065434538,5.0109869990018,5.08027238672311,5.07101038479939,4.9562623291503,4.77288332681331,4.29918149290961,4.14892153788155,4.04721317816169,4.00563979788449,4.00181843123469,3.93631881426237,3.92719711001321,3.87581677147477,3.76668715911884,3.62471844200864,3.40867498788226,3.29051151047383,3.20075791332702,3.14763009962322,3.12371217192326,2.88417166497322,2.87036217656032,2.89215058345988,2.95651879036413,3.04536704662358,2.93642593991397
"Saudi Arabia",6.232585632,7.84715416282357,7.82204243460938,7.75142979776435,7.61646958261938,7.45448160669744,8.48287531669298,8.29947586154019,8.20219962053353,8.20050559797831,8.26519108898017,8.25453909344933,8.33411310714495,8.43416492466108,8.54982022755168,8.66521331549094,7.99247585928851,8.05110196670805,8.15487246928586,8.31125584742343,8.45543562678796,8.35941694010594,8.36027310910996,8.14752515806476,7.71049664886865,7.15378819716142,5.81772542480257,5.35251273096199,4.96140642976438,4.66383165085674,4.42831826196204,3.77900491194221,3.60835797686474,3.35212550946977,2.9834272942673,2.57454484836459,1.87972590239214,1.53692801591165,1.53042862025274,1.95609522802754,2.64948523088559,3.40786180418285,3.99115188190217,4.26058776911238,4.14237873180114,3.78172487444947,3.37807651263336,3.07392703118096,2.83536857753369,2.69595727212284,2.62508649742185,2.53581082070424
"Senegal",5.384166788,5.55716823538971,5.51129063582793,5.48900996720553,5.4958100971916,5.51862100418871,5.75201826310841,5.73699016557388,5.71838293077634,5.69512689299828,5.66083529170833,5.6696573978675,5.62885750425086,5.51158263868768,5.30361977556876,5.04828807720133,3.83715952184817,3.65219975395881,3.55940959309246,3.5839293170116,3.68675991842707,3.63926181601072,3.73244462102369,3.80971570914674,3.86061500152182,3.89043472788056,3.68779023415119,3.71259281902411,3.72323291181601,3.71858137027946,3.70032894653723,3.36219624727868,3.34290745798335,3.29245019214838,3.20605097369571,3.10146329554121,2.99191079216891,2.90177264088973,2.85798380843616,2.87253735239915,2.92507060177037,3.0104423505719,3.05529200918429,3.08538046915964,3.09400960683636,3.08737780285344,3.24947861786746,3.24058118941542,3.22926818234346,3.21619279686352,3.2008107575333,3.37529413748099
"Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883665787292533,0.663669881730844,1.2002877782226,1.22024290351494,0.986076470339572,0.581636662011882,0.085207465538154,-0.298761174398004,-0.60568005699792,0.106363112528611,0.146632409558799,0.374677661047005,0.498303035469731,0.281177525812847,0.304476516690276,0.234496958972105,0.192952819113737,0.177283077767174,0.153646250082344,0.175046789801863,0.170723100101689,0.19729974624139
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Serbia excluding Kosovo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seychelles",,6.67459517162092,6.37302215991847,6.12676387954051,5.96728468997349,5.85826197564692,6.0190277424448,5.86487808527669,5.71556373959896,5.56852778047498,5.42151960183273,5.89662308396414,5.71493467887587,5.52082367047699,5.30674085915275,5.08189155634984,3.16657930297473,3.00981926833955,2.84719353315261,2.6837133952391,2.52395820885975,1.0933812868751,0.966909845243358,0.858265117761513,0.772691884823359,0.711877141126477,0.695793013881068,0.68781552698151,0.712082857065564,0.771586987647727,0.869042727870004,1.21597197914037,1.40975900950185,1.60354662459037,1.79733482190471,1.99112359895787,1.78068110682651,1.48596205131592,2.26722101944417,2.27476367065219,1.20226433531055,0.564509497746887,3.50468016483396,-0.608564874627153,0.107327612508354,0.951779784948302,2.6596551815552,1.13630886293488,2.85818475797909,1.01058926103795,-0.275154550623953,0.118710164680459
"Sierra Leone",4.495804334,4.79888789235982,4.72383137935071,4.65670308466754,4.59763863969588,4.54478531515325,4.82155280939148,4.7610143952641,4.69682704751564,4.62609748161615,4.55376149651997,4.62960541034487,4.56168138420973,4.5145710538584,4.49249776951017,4.48770715542459,3.75186946814704,3.77944909819755,3.80032012504559,3.81128122856718,3.81471786509188,3.84526572819114,3.78857353624119,3.80815215355671,3.92630921664495,4.07890070184991,3.68035933496627,3.81720787010197,3.61692409725714,3.00280103997933,2.14713434162483,1.17855446748199,0.432911144765418,-0.004765891592115,0.005922551387196,0.379982224753407,0.811852641022277,1.20694476193493,1.82097581872967,2.6652367460131,3.60213258347919,4.60463912818745,5.3713326645278,5.64860735345958,5.36867284657491,4.75821204643876,4.18131952030832,3.64827183940201,3.26113484423507,3.08087033830293,3.04315525771692,3.16277075775058
"Singapore",6.332336547,3.34559278963043,2.78117577842403,2.53892340048196,2.5846915892873,2.41363285532981,2.46021306446894,2.24958361694178,1.70430190369724,1.52900635979921,1.55418378471766,1.81475849512581,1.82889036656184,1.88728271362131,1.67311160362763,1.4689781179373,1.31696372243671,1.38590351635523,1.23959697987653,1.26637403650184,1.25053734722365,4.81192483441984,4.4022552225426,1.27629360088579,1.88440824547214,0.146305805176032,-0.10970928143731,1.52508402524669,2.52637524692628,2.94291620610947,3.88138382748167,2.85035714992187,3.00377605180171,2.53062005253366,3.13430781110198,3.0390471574629,4.06437973417686,3.35655011741196,3.39788230140242,0.798898477979702,1.73294597901528,2.69674309916957,0.914127125698625,-1.47636203055997,1.25341253334081,2.3505381016639,3.12929355085126,4.16522945206268,5.32157794479308,3.01640860384389,1.77066120652919,2.08576427994626
"Slovak Republic",2.552734821,5.10882680832549,3.17632330355866,3.05934054117384,3.04300660143594,2.95472890246337,3.07050786679186,2.94999854466823,2.82936926261319,2.78520233883639,2.40787641020767,2.92426455511236,3.2963267012815,3.35272484102429,3.35952859271203,3.32357854158417,3.35783322275074,3.30728021116003,3.21873461841868,3.14541816268628,2.92968119930645,1.70429646956478,1.74309103015606,1.68618158006673,1.63777178885511,1.61531764168297,1.47036739873173,1.40064919860811,1.3667772217009,1.3113706787468,1.26259385991357,0.09375689102462,0.048746917542002,0.397999038755564,0.410330932459849,0.308906060146227,0.104076335557667,0.07691603218903,0.026291491380321,-0.005893344903098,-0.243439644156596,-0.421590883609476,-0.235635482261067,-0.229479557781874,-0.187687695963917,-0.156137545849151,-0.180956577972471,-0.153901641410616,-0.091830277131121,-0.043797742421539,-0.05336737079126,0.086197580679849
"Slovenia",3.774518098,3.59093369509086,3.50680324417174,3.65643598297576,3.68344031126987,3.71661649912251,3.98608884712409,3.83139900099274,3.47902493134995,3.07422175773583,3.10686848627097,3.63745711022957,3.5778035147172,3.52827730453227,3.1675211814457,3.54486805620358,4.1173584332826,3.78179348040032,3.59778204803242,3.51827088000094,3.37826286918148,0.910912266582982,0.832193582827711,1.25446075811363,1.13522165942466,1.11093119793316,1.56711302214078,1.52509237035183,0.592150478957119,0.376979072831388,0.408716062294642,0.157082335285353,-0.053142901480911,-0.14483142245795,-0.022312321223335,0.114856151802289,-0.008812618936035,-0.080759674876122,-0.164451804290892,0.125067912167618,0.34968327377618,0.045913810599786,0.012205859801413,-0.051537733144523,-0.047893519762387,0.061123692744416,0.116805768294817,0.356488929038098,-0.044989827239817,0.700331403634288,0.232120205772761,0.107393124526892
"Solomon Islands",6.8154316,7.95236739944869,7.73358326656326,7.52838212562349,7.33622051963251,7.16186469011262,7.50408852394363,7.3172163788286,7.20654840950254,7.18077667225082,7.20540770036028,4.02731824122395,4.15889233833487,4.22363726246631,4.20627410043209,4.13577457118186,6.7266068955185,6.55941899746946,6.40558649041288,6.2701183336988,6.14665852951127,6.77596521010039,6.61264902986978,6.4365756108773,6.24583582333598,6.05072466903794,4.896484301198,4.77295195811662,4.68535593339145,4.64067176094872,4.62538113773757,4.25018691754818,4.24866106124055,4.23182017082164,4.19434390448117,4.14493931758147,4.30823775511216,4.26079951057763,4.22897536359553,4.2164555146547,4.2160474017546,5.27313790104515,5.22414053862927,5.17208615820817,5.11490918294808,5.05256362706742,5.20368157653538,5.13062798733804,5.04887726350778,4.95679660618985,4.85820642893907,4.8397303056343
"Somalia",5.081528139,5.30771798666168,5.24306959001793,5.19029440656098,5.15012208437584,5.11905540522718,5.29482715778171,5.42721965391866,5.33230935408231,4.95023308570768,4.46462176921379,3.71464281913839,3.12807377213366,3.73596130989046,5.8689820103957,8.68199040158871,10.3251836499923,11.8958584018419,11.5170507019857,9.34466260189773,6.40755665503122,3.45782382947021,1.11775752679458,-0.373046420332395,-0.626098501875183,0.059070945868452,1.26171091153836,1.96240777720782,2.3085729746812,2.09450569308076,1.51970067171008,0.969588333437883,0.53542527665206,0.467495007350659,0.925414102758394,1.75312843911106,2.73213119227498,3.49664422474585,3.97839401301685,4.07986919940587,3.92451973433468,3.78356800693706,3.65715727886449,3.53676527672322,3.44579309748804,3.38039436794964,3.42345396899306,3.3421339717893,3.31384842606656,3.35219033186072,3.4359948703087,3.64946665155306
"Somaliland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Africa",3.405637612,3.40425171663981,3.06755973900186,2.81765491513124,2.63871054044727,2.51768725307563,2.41476685370139,2.37779487791551,2.36922946157535,2.38121284542159,2.40659463236705,2.43198930861572,2.41671974650466,2.38945022743603,2.35691969935795,2.32515783623043,2.2919120467731,2.23591590743163,2.23889435652195,2.32791363830271,2.46102043916169,2.82159531469263,2.89544621707831,2.95039843223425,2.98058974141902,2.98109493688993,3.6386976821804,3.5582236782559,3.43774568315823,3.27448634371513,3.0656267819681,2.99815212618483,3.0146837647862,3.03137533680114,3.04822247000513,3.06522095010467,3.10409999968646,3.15941097164954,3.21485423160796,3.27042638098577,3.32612413663536,2.87447917515795,2.20008779341335,2.08718186709402,1.98979304792205,1.93862871918594,1.89179530744689,1.86074171025273,1.86232644024162,1.82710362822265,2.09856857948822,1.89774288312481
"South Ossetia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spain",1.762359792,2.5809314044138,2.54510275876661,2.47612692455948,2.5676113546179,2.63537095050648,2.56565892804891,2.74889100605567,2.80317519178596,2.45891333996251,2.56271760813536,2.17317244911475,1.95834902270325,1.94884443623716,1.99511467701144,2.08554939373384,2.06488340926896,2.10377738747824,2.27653453831764,1.78364955334999,1.52590176537722,1.19264399994975,0.923447650665398,0.859768435094077,0.794736965691461,0.750201049182793,0.609771984887208,0.552027972465748,0.524216309861681,0.498568395958178,0.454392081965436,0.361779989458235,0.463731727411111,0.444502876998168,0.402427734266658,0.367215706616147,0.338189871010987,0.370537059241244,0.456542297004643,0.621817291836088,0.946916236536786,1.24435924179887,1.56188233807431,1.7724497272921,1.73736589261062,1.75577483220588,1.79349070623992,1.86529595422886,1.64817840125948,0.922837182115808,0.504058303858469,0.542330467017196
"Sri Lanka",3.622302628,4.15558010899749,4.09216914038478,2.72580711639671,4.37247880522268,3.7308619081647,4.55309070908228,4.35733149035206,4.47291141017214,4.13787330827092,4.06987047316114,1.36484930553943,1.30673224523555,1.74075217339092,1.43172579973316,1.55148662064967,0.898954122249196,0.896388317640907,1.02718083345188,1.22638723954931,1.13541556585428,-0.174480000809339,1.46585376270318,0.578850605757705,0.326687467568268,0.639909990629716,0.90619332147348,0.629287502085724,0.478399188564953,0.451822859228601,0.214240708032872,0.583658225264147,0.022160653890029,0.352048516517113,0.468116601634121,0.440991231298312,0.203470505533041,0.356009289797766,0.24705612709957,0.519787278337957,-0.685269671059657,-2.35331127585683,-0.0917949031416,0.56809697973112,0.596544065541218,0.303098796397281,0.969731378401736,0.793444370494291,0.770317864408126,1.03174649147928,0.873481717369433,1.60659729108845
"Sudan",6.458239206,7.43972962434345,7.2111413634992,7.00653589426946,6.8240235512455,6.66519994879545,7.26641367630249,7.07880515093228,6.94223246724522,6.86096937331406,6.81761675813229,5.94424138924971,5.97377690097836,5.97311883863072,5.93579930329134,5.86825066373744,4.33215414293336,4.31779934769731,4.32082957233409,4.34794388618171,4.37891364577115,6.34391475834343,6.27379438864214,6.1242828960933,5.87617832652514,5.58252592921077,7.61943081244258,7.33839787982603,7.1412451181737,7.0554143607035,7.03440915014455,5.95080290749852,6.3828224847207,6.41444679454892,6.04967534639104,5.31558685881947,2.66374620680825,2.53109798652163,2.43989234651544,2.38817167952959,2.38754482589677,2.39358553883562,2.3681834068342,2.3558996307353,2.36735242407018,2.38235715174928,2.20020552730407,1.88559942545857,1.76125370952059,1.82491923509872,2.09700985423649,2.56066846423183
"Suriname",3.004757946,2.74856764418703,2.64874698650288,2.59961777248968,2.61649063748944,2.65128068589773,2.30969837609218,2.31333622113372,2.05972079511464,1.48884802244046,0.729397895887655,1.9225359564656,1.19086438437501,0.718072242156293,0.62185392221871,0.812902156240676,1.90624360214629,2.119896431421,2.28041251793306,2.3300315231203,2.30501185485648,1.19527869953203,1.25032630716949,1.37575051554214,1.5969418391911,1.87382333031221,2.16030768355269,2.40853417139802,2.54764358848185,2.54684065073216,2.44857214563061,2.30348998967989,2.2024518976156,2.13199689990786,2.11276202958657,2.12854773961501,2.12131914151708,2.11627716978257,2.1156701445697,2.11947251738816,2.12357939601172,2.11025534758138,2.1100705044623,2.0788816220983,2.00823100224667,1.9107308536906,1.76236450054186,1.6682713918826,1.59685933520799,1.55772431995155,1.54144666302913,1.47857228213451
"Svalbard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Swaziland",10.44493662,14.7344895451073,13.2881117851392,12.1620098159662,11.2980260941057,10.6278428668532,11.8601040019434,11.1230963036193,10.5214963618984,10.0249437270252,9.6069860998428,11.3364254990534,10.7517709214862,10.2442602806984,9.7911761429204,9.38301480969923,8.42286159282818,8.18879928679932,7.94811182392357,7.69083034652596,7.43965320747298,7.27342774763392,7.02115997064689,6.94927466971503,7.09333980731623,7.34378956422586,5.07927660230488,5.34480976271778,5.31700949653378,4.94713599121277,4.3812373170498,2.92395960848303,2.426707843874,2.11278802893419,2.04434191207383,2.13284845146727,1.8036900153556,1.87112486278013,-0.228052222528121,-0.229318530876695,-0.230594521009704,-0.509007261045868,-0.513102256430083,-0.517251006783581,-0.521552972782356,-0.525812136853712,-0.418118419666043,-0.420242502330993,0.579940203607201,0.5753141914392,0.581741328348334,0.990219164768944
"Sweden",1.494497276,1.7229723860256,1.78794717892513,1.7849454224182,1.95369257570577,2.13403610934525,1.97876839418498,1.78398586855341,1.56852052220499,1.69923955434112,1.92014656298726,1.10581166883041,0.711478845255192,0.586619331206077,0.702711070728769,0.808127035148968,0.449953725242928,0.441350968840478,0.377264615870305,0.304268186536328,0.288967757217271,0.123049600460809,0.060320825451601,0.048402609930477,0.093998522098791,0.168299428110019,0.232568884594542,0.333678891427372,0.459598369773659,0.66718292068369,0.772602675661167,0.855739376190243,0.760323618955211,0.754330985973203,0.883897159178207,0.697596203993319,0.207331690587717,0.105423607042818,0.103650341789517,0.126042208714857,0.208667402965056,0.338186539167657,0.395105509553581,0.441711882912384,0.462869497220163,0.469464901764097,0.737143607464962,0.915907687307972,0.953084995226058,1.02565370371437,1.0259725549257,0.971183871039027
"Switzerland",2.963201192,3.22447252552816,3.76553919907148,3.35323140151339,2.85522803648423,2.34156001753745,2.20081421275359,2.38150659754676,2.38881085909404,2.24235841561129,1.82700396096625,0.525140467452928,0.76282861499837,0.738574152839902,0.53886945501373,-0.043389422474764,-0.671001941828417,-0.438516007785502,-0.090625402566256,0.101105970015242,0.297271389998865,3.35432255476774,3.3148895068803,3.08680169504865,2.94830048460737,2.96528100096883,2.93660189567365,2.98731999551337,3.03976927522314,3.06143463069007,3.23013239617431,1.35744190623135,1.21002126681258,1.0181003214777,0.904427975543264,0.775396946447266,0.372026166839989,0.171232480678671,0.227428479050876,0.407164019641161,0.492150012915486,0.669588332474714,0.793272690298518,0.778709607806916,0.724202434600919,0.677364494492774,0.676826865947527,0.942935108632325,1.31983796675801,1.29868031011317,1.10662623112192,1.12519342924909
"Syria",4.781032911,4.98469491602609,4.96782785212642,4.95688623465783,4.95507212268599,4.95811063669775,5.00294462672346,4.99545121303294,4.98491968766551,4.97102192397386,4.95367350919047,4.19904470246101,4.19904677251429,4.18528516053302,4.15565048366942,4.1183423468623,4.03906805109618,4.00005510063242,3.99604037752641,4.0348368411968,4.09484585648402,3.96079661217141,3.99854652827525,3.98858610325869,3.92122637100435,3.81776651255878,3.64476637063479,3.54573614279737,3.46550843590414,3.41124286249363,3.37257448923539,3.40537587170635,3.37477658971953,3.30675113174743,3.19152431586672,3.05542269276842,3.15702961151019,3.02641684355836,3.01055571551702,3.13832385700871,3.34649064204189,3.57969216220162,3.73993895170997,3.75515902579016,3.59010949617374,3.31247206495993,2.71846307283436,2.71359315960946,2.70879250065442,2.70405360049597,2.69937906715927,2.51926022695947
"Taiwan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tajikistan",4.643051295,4.85976769283906,5.0227799899603,5.05450994836241,4.93014896964421,4.71307663857638,4.32559499110228,4.13770302603882,4.02486502899952,4.00974757047336,4.05448191012122,2.45549618914652,2.48507266848875,2.46139741254792,2.3697785041673,2.23976836848029,2.15812637951785,2.05726929908541,2.00158964326356,2.00297624949909,2.04255404446544,2.17694727719837,2.1850249051782,2.22934430736181,2.31568836620342,2.41219483376506,2.20759849659603,2.25845565072832,2.16784113039842,1.9079954363992,1.54601221825174,0.38450738752079,0.028382264162468,-0.239691171992761,-0.386648925023702,-0.450409639182829,-0.209310935220256,-0.260046252763251,-0.348741282680588,-0.494472903372254,-0.672020311972809,0.91997710464941,0.8064818937511,0.762893200218666,0.810898820212135,0.923398786180675,1.15396737123837,1.2692026583268,1.36220484670223,1.41877461748783,1.44795375347274,1.62281457875741
"Tanzania",6.017462427,5.86781571902311,5.80895469252736,5.74921739548152,5.68732180343482,5.6262713839262,8.86360319066023,8.54654469564029,8.27974592437446,8.06183247181583,7.87856432808572,11.2394793841013,10.6810463584925,10.1812396079508,9.71855475820385,9.29190508636412,9.10016150697113,8.73898817159127,8.4245208994964,8.15542206892457,7.92140998120511,6.13085814737336,6.05146790106861,5.96508147124385,5.86813216974564,5.76820640425228,5.54481358515726,5.45004293021817,5.40292203398374,5.41351876295006,5.45204622532562,5.03304542212748,5.06910426491242,5.01229948788989,4.84316201200012,4.60953970215648,4.46946782078746,4.27118786327704,4.13755513025097,4.08776604720823,4.09724226118377,4.2233807200136,4.23437796959375,4.25220632751681,4.27240170832229,4.29453854414144,4.48548221857599,4.50846478958686,4.53292545953971,4.55784697209123,4.58093714781919,4.77320881207357
"Thailand",4.781736674,3.57602709321076,3.58800476100887,3.59424116323122,3.59479845175578,3.58919300348232,3.69108353100474,3.66705963346623,3.64033610896835,3.61198652903296,3.57870489437137,5.6173346362299,5.50471491775284,5.36869447813882,5.20437796398703,5.0240049899478,4.9773146714574,4.80307945733164,4.64678921106177,4.5135577623958,4.39801315556932,3.0067981612226,2.92560791358686,2.86872980761085,2.84148872392865,2.82794052039365,2.85540715885995,2.8432857347966,2.75031911140941,2.55377516707577,2.29615457928942,1.69166311421026,1.46160013690255,1.33256843448889,1.34100012808978,1.44584691324377,1.58514084279463,1.68285623398602,1.75008688903596,1.76768498166485,1.74721928104494,1.87359361096311,1.85545089686264,1.81181396201975,1.73830800003197,1.6447496570339,1.78213336752868,1.68111181530689,1.59592941347009,1.53449252347723,1.49062788892046,1.69319248348461
"Timor-Leste",1.911917358,4.22080582033538,4.20378727784399,4.18887135805762,4.17763419156708,4.16602145064518,4.5510923739966,4.42958249885896,4.40238723540944,4.49859774612557,4.63562736797277,5.18652198880688,5.32553641561666,4.92684048701883,3.85829471640192,2.39397998466956,0.9010346750218,-0.611825942492922,-1.33765664544251,-0.795682864923365,0.775754625491752,3.01753666739363,4.68512726100252,5.7143271841148,5.8466422389952,5.39646197010529,5.00302327114945,4.59320474032474,4.41179611869638,4.56367153340876,4.8967578702146,4.80497140192832,5.08056564892531,4.85084906633639,4.00770590039533,2.82679850872676,1.45992692629896,0.327050242502988,-0.04417777448835,0.702471066200131,2.24625082805758,4.15325733357362,5.55329113677787,6.19612195580664,5.9060457345062,2.33323690898112,4.56689941246557,4.47785249871246,4.39387054859271,4.31239152373173,4.23356399734639,4.24578275966358
"Togo",8.54896222,10.1815031398893,9.28355465434694,8.85068305383884,8.96004019773602,9.40011586065551,11.8134095765541,11.9365019010173,11.6804999266384,10.9496783528701,9.9535181886637,4.72978952053613,4.23335557561112,3.8603949403042,3.66292508133402,3.59980080786225,3.60178366220227,3.52428830409508,3.590464081276,3.82461065972708,4.15490480727063,4.63769623320312,4.90544734455257,5.03680404773708,4.99879184847004,4.84573360954437,4.79835905735177,4.6765422818812,4.49008784988192,4.23400462879023,3.95257981468593,3.68828556239419,3.42544055126521,3.3684296640655,3.5722172590489,3.93347036467658,4.39617325854493,4.6904429174476,4.79363270511954,4.657106729357,4.37058435131055,4.10445689252894,3.85776880174428,3.67333179356849,3.57756740435203,3.54290122036063,3.55420194414975,3.5066594755562,3.46191837971782,3.41622175820098,3.37049701238048,3.37443985109474
"Tokelau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tonga",6.276183204,5.60928813847715,6.01849357686306,6.16003271387044,5.97660212667921,5.58449627057059,3.90953908713355,3.60154442266177,3.2500187831117,2.86347820186048,2.46579275082631,1.50118463057802,1.11299813576635,0.880774339233996,0.862670345891985,0.985370946779365,1.82393751115251,1.95018618764923,1.95918048275457,1.80302881019906,1.53855709857247,1.52400932194066,1.28269435057533,1.12544921074675,1.08295856479539,1.12806625903256,0.59818392456954,0.657698097509118,0.686106085766926,0.664762845520123,0.607867424214719,0.303613237593565,0.267527282221064,0.260889132962254,0.297130019622394,0.365528222995835,0.430257916878136,0.497569202308898,0.557947071082085,0.607280575678533,0.644667153448053,0.675092851457447,0.708271411164691,0.73382786500214,0.750919249181688,0.759738889460224,0.83365525029387,0.840858428745808,0.822625863206706,0.772835591210963,0.701793477695453,0.851827895085703
"Transnistria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago",0.113910955,-1.74535907086566,-2.41223341657374,-2.85623859887751,-2.98986461789902,-2.91798581780168,-2.01547638408555,-1.92778541634236,-2.00077475588971,-2.29571430251894,-2.73635996071244,0.177874423013304,-0.05807781773558,-0.179574746701751,-0.141626040082583,0.010532418522565,0.164495659641986,0.291123751051223,0.423197300694995,0.551149729845691,0.662155972091058,-0.62371460912513,-0.573521218950017,-0.653353624613913,-0.895013993569756,-1.24102916941319,-1.1987540023552,-1.52434918625952,-1.7536171210411,-1.84388356913374,-1.83743752549938,3.23423029598074,3.23061630435358,3.1912799868681,3.09483116191539,2.95901062723828,3.07153609066074,2.9451976433191,2.83255691030166,2.73980367214226,2.66339367418739,2.7307215388052,2.65296838648326,2.59052438031582,2.54518260883911,2.51248461056538,2.53953074499342,2.50925053058504,2.47255488875041,2.42459442950693,2.36837620629525,2.33442068311833
"Tunisia",3.034398299,2.50675249948044,2.8617830549786,3.09969945939213,3.23396163295976,3.28549893786217,4.04070435767565,3.96302839675231,3.85889125494686,3.74327138374846,3.62963910862756,3.44146310184784,3.47762075781869,3.57053146053243,3.7015629477325,3.8530050547037,3.5588129923157,3.76348250520307,3.89261836280775,3.90968561447784,3.85780203428188,3.93113184563726,3.88836588756507,3.83403746124787,3.20777897157486,4.2680917393799,4.66320539174036,4.02333485898788,3.69419417992826,2.72648094700996,3.8569387949229,3.19915392239336,3.2389909148293,3.13544784381053,2.97649809740329,2.75353823535261,2.09566962876073,2.00445947493795,1.90263947716569,1.92814988184189,1.75075587996762,1.67799685604263,1.64381330835703,1.11785721962204,1.46159809520341,1.49005707669471,1.27874174847325,1.25169915897949,1.30570429558014,1.36084928298887,1.33736322020997,1.50171554157865
